16
946 853
729 491 441
22 278 110
1 679 -153
455 508 963
105 648 -572
819 533 -405
486 490 -780
310 504 -303
489 737 -34
341 326 -836
102 201 536
435 280 594
375 89 779
467 245 -164
455 648 320
400 246 -954
439 80 251
364 467 -304
165 659 -554
341 87 524
222 154 -35
452 110 838
770 718 -503
429 602 576
771 499 552
246 7 27
687 717 -957
25 732 -162
384 396 507
298 77 -887
507 253 967
718 155 641
261 335 -165
820 309 -31
431 158 370
721 811 816
675 102 -992
669 804 241
520 249 167
329 743 175
130 700 795
270 801 163
472 542 -827
121 693 -984
102 258 -466
688 528 914
736 565 -944
553 609 -768
265 670 -746
557 696 310
606 786 -101
783 489 944
523 714 -132
819 491 186
769 115 -778
65 720 469
364 304 571
755 545 541
599 803 628
55 359 974
96 555 124
179 358 -429
385 89 -494
726 22 14
261 217 572
242 480 117
526 719 -610
559 29 727
818 439 -474
184 387 -166
268 320 -524
337 803 988
787 702 -128
349 316 -729
808 584 -424
790 285 94
185 454 251
167 648 -804
328 299 -927
755 706 288
644 217 -788
395 622 659
709 457 833
461 736 455
692 762 -187
464 227 -139
507 417 737
204 676 -537
391 241 70
48 514 -645
155 292 -331
205 532 826
30 109 -64
4 588 -446
662 476 505
244 254 762
708 72 -415
429 208 -506
17 2 -984
703 353 791
795 108 531
6 733 446
24 159 -847
204 740 -553
738 139 870
748 204 790
280 287 -18
787 666 -147
556 750 221
38 824 930
185 303 282
240 778 -352
221 509 924
382 106 -666
652 20 -648
176 547 660
293 390 -52
245 40 274
543 119 739
761 460 765
66 67 160
191 656 539
11 154 660
641 157 792
573 193 937
539 453 -272
166 435 282
765 103 -984
598 710 -489
824 27 -791
542 239 957
394 361 -675
617 716 -253
147 453 -288
817 271 -300
617 303 -852
193 119 453
822 55 -528
826 18 546
665 436 145
202 363 -260
157 704 871
91 149 -66
460 648 559
703 771 -257
252 230 -952
324 607 786
283 533 976
32 203 -896
125 630 -366
558 709 -415
753 722 854
558 427 89
277 792 513
368 485 113
798 277 -419
388 710 -477
639 302 127
339 299 902
210 624 921
759 541 -258
758 694 883
499 107 706
600 231 -85
380 177 -808
735 334 225
244 27 748
214 320 995
433 541 -739
333 44 -867
277 426 440
276 665 -553
368 369 -424
611 578 542
293 556 779
504 245 -798
618 126 -598
75 675 -867
400 493 -785
688 654 986
786 33 -944
71 278 -634
695 443 -915
444 738 48
410 590 -678
451 625 -643
462 278 -957
370 242 860
630 523 -524
434 440 -523
528 744 605
257 195 -36
4 666 -819
521 366 864
32 676 868
353 579 705
415 212 -243
230 784 859
192 813 110
3 228 996
450 253 -820
496 386 29
431 159 122
189 504 140
719 354 -830
391 405 700
159 574 -712
598 354 -651
106 446 525
543 562 -704
423 570 -923
289 565 859
86 651 125
181 319 -400
161 797 -476
749 420 146
305 807 -476
143 85 185
72 330 -400
670 31 859
433 667 241
159 545 -81
252 757 -974
56 151 942
490 374 -208
653 478 349
319 236 748
288 733 -487
128 829 -397
727 735 -707
137 400 -767
410 354 466
624 74 -146
237 317 584
736 16 667
181 684 -341
272 580 646
426 511 -349
237 612 0
218 551 -688
768 180 -552
416 35 -71
442 433 219
184 729 892
168 416 799
431 121 475
187 494 857
333 225 577
232 489 -39
96 7 -991
264 243 255
139 334 130
144 741 -105
776 283 -991
493 804 739
419 131 14
161 333 -702
360 185 -298
217 38 785
535 89 -592
584 464 -731
393 632 -677
480 151 -319
477 546 65
742 668 97
224 495 -869
821 775 351
127 752 -854
208 615 -76
162 32 -468
741 694 -520
297 124 833
501 500 84
328 688 -821
298 415 114
200 681 405
749 647 -451
523 664 -485
280 681 200
582 410 583
320 557 -277
122 511 179
357 498 102
87 683 15
139 698 -114
376 214 -714
751 491 -10
374 393 -666
158 593 -935
159 452 -510
170 72 3
784 227 735
529 767 -951
541 762 338
699 608 -747
711 570 -211
661 263 517
399 674 385
561 298 -251
798 42 475
352 43 -639
458 250 849
680 479 747
435 100 -170
255 383 894
667 79 -967
749 675 936
352 151 84
181 762 164
478 517 601
325 755 503
483 231 -212
516 294 321
742 264 -490
610 90 -165
9 41 -241
29 712 930
375 469 -852
35 8 362
167 494 274
134 524 962
778 708 -692
214 555 714
218 659 -952
391 424 -715
163 219 614
769 799 430
549 375 -949
275 31 86
325 10 -442
505 744 -257
209 85 -351
751 483 -179
545 757 427
723 128 868
739 366 -27
668 669 633
603 611 -343
117 220 613
657 199 949
345 512 672
558 399 -33
523 541 -805
551 147 386
447 801 718
405 63 220
113 393 200
317 755 334
150 366 -512
239 467 305
468 801 95
554 732 -389
69 4 -802
240 593 -475
449 226 -587
409 378 671
425 237 -470
740 315 -332
600 594 257
443 463 902
474 246 673
662 821 65
425 615 -955
799 9 438
208 689 769
477 245 505
806 384 462
562 533 -266
521 113 267
622 450 852
405 8 716
314 438 -408
320 97 -291
202 416 -860
793 10 -521
399 42 -682
246 809 -455
262 123 -974
416 155 -356
31 203 686
313 615 -997
157 50 -749
477 159 690
510 681 -242
85 769 -843
692 110 174
279 313 -388
123 498 416
583 715 -611
503 398 399
651 618 -426
564 389 425
744 649 -433
701 58 -229
670 57 364
42 587 -468
641 91 219
547 414 836
5 73 986
691 153 329
193 523 234
442 543 539
117 362 -899
378 203 -156
425 458 -509
671 772 -12
354 300 122
102 541 -977
770 193 769
464 657 130
446 115 -767
654 342 39
363 358 -708
528 369 287
271 454 -946
665 583 82
744 308 988
86 769 -836
747 660 -594
533 68 514
456 301 822
684 754 624
287 164 452
376 227 -800
432 264 773
427 87 682
162 164 350
571 181 901
487 81 500
221 439 -287
507 749 -242
720 118 671
603 745 182
230 289 757
718 324 11
157 677 -107
670 470 560
131 422 -259
445 819 -189
645 336 480
303 667 429
386 334 760
607 534 791
11 161 -583
96 773 452
558 750 672
283 681 818
128 639 -14
714 72 -209
129 453 -60
58 9 -303
414 468 811
673 331 -582
729 673 793
619 785 1000
380 325 947
311 230 860
98 106 -901
638 690 580
405 283 -942
521 149 -827
389 40 -30
201 206 -145
539 821 986
79 208 606
743 460 947
798 36 -653
483 93 790
237 338 -104
4 452 574
525 602 3
418 634 742
427 3 -317
494 403 623
472 285 970
214 26 834
87 358 995
648 736 -712
276 455 364
214 236 800
150 429 117
175 232 -230
733 571 -921
664 703 735
262 520 -458
761 788 387
222 715 358
494 454 -885
642 338 768
713 532 -45
254 105 -659
232 648 153
549 8 411
3 498 419
504 769 847
427 767 -669
373 667 -410
799 792 -744
401 541 -850
688 356 249
105 396 -7
144 594 -841
261 29 -68
240 427 -34
343 155 -426
268 752 -957
800 786 -241
82 13 86
454 263 -210
55 620 769
287 476 848
796 549 -485
280 809 330
762 718 -738
431 198 348
313 51 -760
97 504 621
638 18 969
22 272 -780
354 158 -264
380 34 -1
381 462 -86
797 373 472
358 682 216
815 192 404
175 433 -428
542 222 -715
548 458 -166
616 214 596
709 99 244
620 290 935
729 175 527
728 456 526
392 320 536
185 481 -476
352 181 352
130 33 -241
417 816 -939
617 702 -303
710 13 -49
287 707 -987
468 476 930
272 721 457
162 276 -410
268 219 -501
521 451 -881
628 531 -95
461 56 42
186 569 2
355 728 891
807 545 881
685 633 452
582 90 880
422 279 587
255 80 -336
451 259 941
226 73 -959
251 610 -595
817 460 -67
66 612 461
466 410 877
354 455 -595
10 489 162
290 30 357
327 313 -214
742 199 548
711 786 385
243 445 806
271 824 -312
544 464 828
207 481 -877
486 24 710
716 42 987
760 793 788
23 95 -433
131 139 -634
766 260 -883
164 287 -321
257 440 -142
437 231 365
98 122 -35
311 608 265
418 64 782
507 505 -106
658 465 -386
1 339 994
259 299 995
178 723 -739
562 354 -796
579 543 41
438 454 846
470 639 -332
195 821 -996
158 79 -928
155 617 -683
134 602 -898
603 622 -2
81 348 73
506 441 611
399 417 -102
537 126 -980
542 121 468
559 402 661
111 696 -605
226 94 -7
216 567 -37
332 614 -208
450 661 538
49 688 573
704 296 -621
221 308 917
386 698 78
347 602 208
804 19 433
642 605 478
231 704 685
41 627 379
319 1 -606
383 437 -192
424 340 856
318 206 114
539 458 -10
315 281 636
60 610 857
42 153 30
814 14 501
91 607 256
714 122 -591
249 506 -247
800 165 -316
14 761 -734
946 949
360 522 -405
829 846 -145
49 563 -773
163 401 -724
921 192 776
104 389 148
186 255 738
386 825 -984
711 678 654
648 424 -965
532 834 -442
105 453 -340
224 559 -240
614 169 122
266 773 -857
30 838 858
525 199 -430
450 391 913
867 599 -156
576 506 -162
428 729 -272
357 13 -910
145 787 173
924 51 878
514 683 803
310 555 -554
239 417 -896
473 285 409
801 48 -568
120 647 -209
448 248 -242
644 917 -218
111 451 920
19 473 789
240 390 698
751 548 268
407 686 915
842 666 -255
267 364 715
342 122 171
727 41 81
715 262 -105
702 57 -86
141 215 144
225 536 651
668 263 288
139 909 -974
754 548 -778
353 692 -605
34 750 -528
891 928 -221
927 904 -898
388 377 -755
219 662 718
308 317 -769
320 784 713
595 538 662
631 560 -993
868 263 315
555 24 -275
591 922 965
865 105 691
594 362 -228
257 526 -946
93 325 938
23 515 -208
161 932 -628
7 229 750
766 946 360
141 80 14
223 356 -219
690 514 663
79 435 -553
422 408 -848
22 72 -86
765 169 104
400 334 874
548 176 -1000
719 212 98
25 157 -865
299 769 -462
916 359 -550
204 928 5
391 42 -759
686 669 456
805 776 211
791 256 -9
9 87 550
603 320 -300
195 791 -629
295 472 505
125 620 662
477 447 -764
140 378 423
140 820 -994
812 177 249
688 147 -87
417 662 -585
760 717 762
83 247 -136
334 363 -20
691 880 -807
601 159 -357
818 549 -795
588 753 -830
254 566 -397
253 207 76
248 860 122
81 595 63
769 805 578
122 364 239
217 935 -38
608 922 292
489 874 361
806 788 -974
781 822 -66
242 97 627
720 115 449
83 302 668
907 279 -892
267 844 -389
892 705 -631
451 432 929
429 259 742
248 263 -78
22 33 776
732 920 -893
38 270 95
420 835 885
906 422 -866
388 107 -682
367 711 534
535 190 601
898 567 658
458 909 236
485 896 825
827 122 -849
405 936 314
941 179 416
127 244 537
266 100 630
204 523 812
428 147 991
131 768 676
548 894 863
829 114 -328
213 738 -993
305 686 -70
501 350 864
54 352 -721
213 468 998
549 8 -349
711 58 543
354 47 -105
823 829 -239
753 640 953
168 497 -358
53 372 252
237 434 -828
15 264 858
537 187 730
841 543 816
472 184 -155
313 720 508
898 852 970
344 209 -225
371 189 797
550 613 739
858 10 70
591 877 -603
931 194 -902
175 780 -297
454 635 22
153 315 -580
816 42 -605
932 494 -583
880 505 430
672 548 -626
89 294 -393
290 612 -925
880 719 247
420 151 717
105 128 -112
433 314 496
197 690 -939
621 270 801
461 879 -377
651 187 650
124 419 600
377 221 -538
876 9 657
902 847 -865
753 383 309
463 425 246
562 528 -986
32 318 -233
147 20 533
560 751 -250
411 821 924
414 930 917
33 206 -788
283 56 -825
667 779 -700
737 776 501
166 127 -94
734 816 -82
356 902 -15
409 157 682
718 45 304
606 231 -329
506 258 633
825 695 -980
619 545 90
889 517 -575
892 782 -956
165 511 -283
402 825 -655
138 829 260
505 864 647
246 927 -920
91 118 -691
443 115 225
502 233 -147
660 206 -369
614 857 -823
535 282 -876
676 16 765
330 153 -101
43 456 700
904 222 -914
844 329 764
187 353 444
900 196 -615
677 200 613
78 72 -69
897 363 172
196 547 217
19 929 185
284 910 188
450 147 -603
235 165 380
745 128 -180
372 255 438
868 823 56
469 895 89
418 433 90
627 859 -62
202 545 308
857 821 -459
923 896 518
221 41 576
930 763 935
358 633 -24
860 933 46
484 603 -877
831 42 -550
710 338 -52
280 370 577
223 852 -2
792 767 -838
190 149 458
921 154 322
674 5 379
345 494 659
925 761 -733
151 515 -139
43 752 -461
292 421 -83
692 178 -555
887 232 -365
429 652 659
50 358 591
64 936 537
343 30 -558
274 402 -260
685 338 594
510 291 668
407 727 791
639 94 -772
687 534 -586
850 695 666
740 703 -925
485 606 678
324 86 843
585 230 -843
115 711 -451
102 460 -922
64 716 -692
222 818 -191
210 919 -387
556 750 -910
823 517 879
234 765 -619
416 533 -552
390 621 310
338 367 -797
92 610 903
467 396 -886
655 267 -592
179 522 -457
224 38 650
179 592 996
53 612 -287
124 726 -349
268 520 -901
684 450 -350
627 581 565
717 821 1
271 343 -75
284 529 693
746 494 518
377 648 -459
158 662 -512
406 373 116
84 451 -889
212 254 -95
530 676 740
566 371 -116
755 623 -410
935 184 97
18 85 475
867 822 -690
765 452 -481
141 784 636
654 199 -664
797 335 -509
573 735 567
446 581 405
708 410 -499
761 427 -20
226 746 353
266 462 -385
161 793 -114
223 580 -45
5 158 -371
411 263 -302
425 280 68
841 597 943
311 394 -784
628 58 -592
855 813 -907
704 389 687
66 433 -284
291 598 183
693 259 -933
907 304 -447
113 895 -605
917 453 495
806 673 383
188 527 -834
542 304 648
186 509 -473
457 746 -742
697 836 -746
414 9 621
783 104 600
244 307 -902
487 700 293
599 91 -899
404 330 421
420 77 728
550 911 497
334 66 -29
220 72 926
413 649 721
31 856 -345
118 383 -938
662 201 -526
4 206 -898
212 221 636
348 937 283
526 486 -594
646 338 -61
85 838 -875
60 6 731
102 280 833
800 378 990
682 478 194
630 370 75
578 560 -169
528 640 886
945 514 684
799 734 65
47 294 -283
787 637 -456
183 313 -995
441 769 169
364 304 -583
208 887 967
510 329 -607
489 324 -424
566 113 905
110 227 143
549 214 468
419 847 117
60 683 11
660 464 -482
346 128 -549
83 223 -719
809 252 422
427 144 119
475 518 -904
936 492 198
700 916 -628
592 195 200
896 495 734
31 297 -258
518 701 -541
337 896 473
385 98 913
350 442 -743
857 644 680
232 110 -866
272 177 210
411 761 -729
350 505 577
687 160 521
271 583 421
620 699 -573
283 592 -790
443 60 -437
67 90 -380
291 266 -314
517 421 -222
599 785 625
393 876 -897
11 262 -381
541 567 922
131 715 800
271 141 148
646 630 -753
632 259 568
710 11 -977
200 34 405
784 90 353
55 612 134
300 68 -558
785 555 -585
487 395 506
728 441 165
842 129 -341
804 662 615
766 662 726
503 595 497
193 744 -325
99 365 769
661 188 -334
512 27 324
723 56 931
856 273 -212
806 432 384
837 306 993
626 633 -459
764 489 101
128 570 -695
609 797 915
544 876 -226
18 361 -483
97 333 476
499 852 -305
633 629 743
790 22 -933
573 244 -339
182 236 -160
926 492 -626
789 734 -781
242 244 229
928 528 513
265 385 -713
489 494 -704
123 751 -177
309 230 279
123 855 -443
21 190 158
179 599 814
629 645 -180
250 718 -219
495 31 -576
916 133 -345
164 346 -77
639 232 873
419 360 32
429 470 -724
478 476 -211
156 885 420
872 768 198
887 552 -82
926 305 227
117 440 -797
399 880 -32
864 779 -663
685 335 -211
929 97 -452
378 421 78
777 47 -447
59 692 -937
80 407 262
451 191 758
283 852 174
620 682 -41
168 881 192
463 602 -889
608 705 -282
628 16 630
690 756 104
744 501 -496
51 107 548
299 505 -922
76 678 903
485 556 367
433 514 276
393 500 -7
926 318 -67
610 80 -890
82 12 -605
392 168 190
661 821 -570
620 431 238
449 639 -876
313 500 174
118 763 22
84 669 853
919 11 71
771 920 -719
700 91 273
624 448 649
583 375 988
224 459 494
508 494 418
262 246 122
281 634 -276
653 118 35
7 349 -549
529 293 -145
688 349 -435
320 613 98
383 699 808
467 537 -732
27 225 -851
412 276 982
502 900 -765
319 74 307
261 566 478
193 408 -655
375 310 555
728 170 644
879 398 689
487 122 687
895 482 -164
105 935 764
509 615 193
67 235 441
806 146 -2
123 315 -412
550 18 381
451 330 404
83 219 913
582 238 -682
849 492 -188
138 73 -98
313 670 683
834 87 -476
227 736 -413
500 92 -554
579 447 -43
486 169 925
164 411 -486
276 455 385
657 866 474
56 109 -228
694 317 940
926 471 -965
362 88 -613
517 230 -41
602 111 -24
331 587 870
910 886 509
466 874 591
940 801 -81
713 785 -672
218 939 276
215 80 -705
500 276 649
138 562 -962
180 31 -242
837 489 22
594 932 539
189 722 -485
943 242 -20
366 551 415
38 371 478
332 23 -495
885 128 456
245 296 -193
760 941 31
817 195 721
671 829 51
451 411 -766
795 192 -446
390 51 431
175 148 -370
624 761 -349
772 703 389
558 408 -47
902 391 295
268 760 341
615 818 -982
239 177 -838
879 711 -914
849 94 -899
118 318 -625
916 654 -422
313 550 83
312 343 -521
268 745 236
846 115 927
141 849 875
154 614 287
278 546 435
117 729 758
733 434 702
218 782 -175
308 404 -885
348 428 -991
462 791 -571
164 613 858
382 297 -718
274 774 -930
483 575 333
872 405 888
339 176 -582
859 588 540
601 712 -967
371 112 -115
286 817 73
472 545 -537
91 345 -678
818 942 -771
219 558 -858
905 562 -914
929 239 617
425 492 440
126 935 -846
564 101 701
315 471 -119
594 519 -38
148 731 -246
651 852 -928
573 442 791
583 72 -181
81 865 -739
324 7 -535
940 565 858
943 89 -795
533 926 -488
236 877 -729
252 828 42
547 787 -67
942 790 352
371 288 -811
662 844 93
658 50 68
921 144 -748
236 196 186
149 76 -653
144 57 615
766 246 406
818 478 -301
300 124 190
180 334 243
373 82 709
161 894 939
582 144 -828
817 359 -215
180 760 -563
81 1 57
507 558 -527
575 161 -246
455 78 -562
784 443 808
483 74 -581
911 596 -725
10 856 70
348 156 -673
613 572 685
457 526 745
16 853 -732
373 872 -136
590 411 -420
175 226 47
555 774 -887
147 804 266
880 129 -572
697 656 462
412 692 127
822 397 -930
758 209 -363
465 24 384
285 402 -514
422 596 -172
846 274 154
807 806 569
667 829 923
546 613 501
605 46 9
922 917 667
414 316 772
746 71 -102
518 756 76
45 228 66
827 688 958
813 614 613
126 632 829
24 834 -406
905 834 -334
486 355 -735
627 538 264
99 722 -59
48 384 649
670 870 -350
242 69 165
647 483 -560
644 208 -488
413 94 -670
867 175 -44
944 882 777
377 338 -194
347 873 570
117 450 174
410 230 -980
814 789 -464
623 177 -538
793 585 450
147 314 824
646 559 -886
240 551 -981
203 368 -220
355 710 -729
611 257 116
515 842 -401
156 419 764
795 483 934
865 909 217
24 790 -612
891 913 -136
148 330 299
838 912 -12
889 641 604
622 21 -844
860 864 -367
561 560 478
594 916 -22
481 902 -195
113 57 -980
722 573 -487
596 415 -614
800 463 360
281 710 -703
331 364 -770
218 943 494
489 781 -97
850 527 -503
381 250 746
585 253 856
239 766 825
799 645 970
905 233 369
434 607 269
646 91 292
593 427 596
154 267 542
523 749 -838
928 106 289
923 578 893
5 682 786
35 532 -100
297 90 -914
434 579 -664
158 421 509
295 720 366
823 566 74
729 282 575
914 367 -226
407 204 -228
924 61 -538
553 829 201
536 805 735
818 567 479
22 847 737
404 195 -870
433 594 -382
35 414 898
591 420 -350
764 915 476
797 380 811
301 432 -126
703 302 825
175 448 969
74 78 563
555 115 658
263 617 -988
170 12 535
389 84 231
268 380 -930
487 409 -585
657 67 -86
556 418 -774
77 200 -925
583 493 -564
646 530 -753
64 929 -797
473 934 261
374 83 144
379 926 -353
598 624 159
58 862 448
665 857 -265
807 62 702
252 874 729
18 51 -383
821 162 -954
15 543 -480
185 529 310
457 401 -129
608 345 -173
653 688 264
548 400 -914
148 755 754
716 638 -774
606 221 604
307 370 382
734 65 -370
348 491 -916
616 806 493
807 623 -425
868 580 -625
311 610 705
648 561 -157
74 872 191
819 94 -412
449 355 304
912 163 886
208 308 381
588 42 -35
916 563 -951
64 578 -575
174 456 -462
351 342 -44
363 252 993
484 251 882
314 156 179
407 9 -869
862 657 -819
924 255 -140
706 760 -728
158 227 169
496 564 300
446 747 493
741 620 785
917 718 -821
886 582 -783
299 637 -502
125 153 -370
461 737 -337
389 151 351
323 134 -543
604 417 -382
758 489 382
44 653 -239
264 622 773
645 273 902
799 232 794
87 799 -884
730 882 455
880 267 569
571 344 613
406 536 -558
746 167 906
148 496 -212
740 476 440
248 891 -61
428 110 535
548 66 673
123 330 370
478 800 -440
370 479 149
618 241 188
834 786 342
155 593 620
834 66 476
472 789 -482
403 936 -503
348 576 147
269 930 243
898 565 -217
627 289 -341
26 88 -64
680 297 -737
465 308 187
310 746 -77
327 853 214
82 350 -91
337 3 70
622 856 -462
389 622 -893
95 536 -1
230 719 -748
780 403 377
57 435 659
368 285 -195
789 455 405
220 824 306
92 475 -164
23 476 -746
764 913 317
399 522 340
652 872 965
183 346 -658
399 418 -830
746 485 288
474 877 -662
106 380 12
364 565 -63
618 689 64
594 205 938
416 352 452
841 401 -921
248 214 30
661 480 964
117 235 108
548 700 811
778 257 361
274 484 349
371 565 913
515 538 669
531 235 -985
365 709 -60
787 212 -270
689 765 -239
379 905 466
88 644 833
892 57 -307
367 217 238
316 368 521
141 904 -235
674 784 -820
733 659 -115
389 95 -502
495 568 327
972 908
747 887 -947
836 410 689
775 68 913
725 953 955
191 67 854
200 950 485
442 788 -294
305 668 -511
141 405 -438
201 176 -840
118 683 -754
421 364 6
509 715 -193
276 895 -727
5 367 822
198 61 -331
388 959 -404
916 484 225
308 660 283
808 606 527
48 622 -148
77 763 548
886 333 -525
120 549 414
781 468 -191
964 380 -196
359 70 268
64 570 892
512 381 -657
199 259 509
123 968 846
344 853 241
281 186 -405
945 822 589
100 734 -975
301 801 -353
857 811 -416
558 875 214
870 186 778
758 482 260
884 849 -210
58 664 812
925 47 -736
192 687 811
721 930 387
354 51 53
256 573 314
619 435 460
311 568 264
719 388 -135
616 840 47
237 463 708
322 175 697
477 173 902
470 112 -372
815 210 347
927 576 176
962 567 -349
834 316 502
191 741 829
950 223 -733
340 600 949
460 831 743
382 576 -894
199 344 78
509 355 493
809 723 816
697 600 -676
51 469 999
219 472 -992
522 163 833
289 732 763
816 175 -366
336 655 -781
251 635 856
61 536 470
352 714 -433
583 210 626
561 509 -625
516 106 914
271 609 -713
146 506 -166
298 769 -826
488 220 981
536 190 446
545 640 -784
321 756 -696
842 344 -395
773 412 81
820 309 791
344 236 -894
824 345 271
829 503 -533
67 778 16
452 246 13
574 700 306
169 43 875
278 319 -578
743 638 -221
949 39 -272
447 161 -306
402 648 869
657 472 97
12 926 567
69 122 513
363 587 -860
441 755 -730
202 233 -663
126 949 -399
370 517 -97
816 840 -996
245 783 -287
322 943 197
403 942 275
47 910 -1
379 808 523
558 266 -635
431 307 780
881 527 423
477 698 -137
816 482 -189
517 835 741
772 96 251
455 753 816
866 669 146
99 863 392
598 765 -487
459 31 440
375 106 371
729 748 -955
340 187 -441
53 145 754
147 918 -317
51 343 -189
92 460 -590
631 299 982
825 279 520
841 379 58
737 610 122
559 715 909
68 607 292
822 365 -701
805 884 529
524 711 945
607 316 529
307 297 -841
182 83 902
184 215 871
565 10 118
135 921 -622
859 937 -361
614 602 -508
542 861 188
579 365 -197
57 110 -897
803 564 357
205 161 306
641 530 -408
850 870 -50
853 102 167
43 672 -37
624 880 630
34 407 -150
69 466 -819
339 208 -144
55 86 301
531 61 648
972 767 -860
592 151 69
734 897 296
494 844 445
883 81 264
48 589 -159
913 268 615
537 475 -536
659 52 386
373 321 -856
207 659 -441
329 252 871
63 390 -942
230 862 -620
680 1 -481
553 352 335
66 319 334
560 179 -535
667 793 231
725 960 61
764 938 -110
211 317 359
813 937 774
710 274 -723
471 961 115
418 331 -455
102 422 47
363 920 93
924 504 -157
759 384 171
158 887 314
563 577 -475
787 276 -567
640 847 -978
71 464 965
798 6 190
464 499 778
240 94 -967
638 252 30
955 236 -850
642 840 848
430 553 965
497 207 -68
701 660 -60
216 579 -521
767 855 -798
348 396 140
317 451 -730
560 153 -279
247 27 38
694 368 344
330 919 -908
422 304 -350
31 164 -590
707 904 674
26 652 848
377 70 -198
93 639 -125
408 706 79
71 660 990
810 779 529
89 913 842
903 355 906
347 431 950
480 171 355
33 514 -208
155 760 -65
564 25 -38
343 845 980
392 673 562
568 962 913
343 873 304
11 698 -644
869 894 -156
200 572 840
769 109 596
93 556 -598
262 532 984
111 373 -232
531 502 696
515 864 -683
191 106 991
162 708 241
591 959 895
222 67 781
507 66 383
87 926 451
3 401 966
926 348 269
501 424 441
527 628 -322
606 865 641
950 772 -990
169 55 -59
882 220 -399
496 890 842
411 473 -266
195 672 389
894 432 63
556 701 -325
386 766 -583
199 274 99
119 39 -665
130 363 -840
552 147 401
636 908 -881
260 140 0
820 811 901
601 490 -640
497 531 67
429 444 281
652 493 866
491 321 -866
128 38 -302
217 796 366
148 301 -563
631 771 785
754 503 -215
69 545 13
278 118 243
434 700 -916
143 765 400
304 507 600
666 860 -280
212 504 -810
422 770 883
861 901 -709
843 237 -867
235 536 165
524 845 -398
43 291 -557
80 869 -323
787 196 -318
233 71 -151
236 238 -302
302 173 -627
609 828 -596
740 709 -319
755 649 -975
292 95 -281
37 767 -797
366 211 141
478 700 899
388 703 815
966 717 933
774 837 127
203 815 698
815 304 -277
501 233 -592
807 115 650
823 200 -984
901 607 646
115 643 251
222 164 349
477 202 -865
855 420 -514
283 873 785
286 787 293
722 436 -742
691 141 42
18 408 -328
479 226 587
350 221 375
513 153 559
293 607 -878
875 195 -111
580 712 -769
672 268 -770
665 773 -149
119 227 584
877 380 -610
5 106 -49
546 33 -849
412 283 -818
520 837 -837
26 542 -198
273 750 -874
105 84 -362
239 730 -7
659 173 -747
363 174 -125
315 41 179
185 113 -839
7 622 -362
229 184 313
195 198 506
175 822 -429
606 941 -890
908 733 -945
211 587 -81
210 858 -125
49 620 285
459 324 41
479 468 -987
534 469 -387
294 49 802
860 805 421
670 805 114
459 129 274
808 217 -159
547 707 902
419 410 256
932 860 927
306 410 332
12 574 -420
257 779 427
241 672 113
468 97 558
128 45 180
286 292 786
785 44 -632
83 13 766
716 291 -381
897 383 706
825 150 444
469 344 683
254 710 -358
247 65 -443
418 506 -672
481 300 -514
82 490 -900
883 287 -764
366 337 -788
436 287 655
860 705 -448
37 346 367
803 816 378
318 792 -607
174 629 243
231 307 31
885 141 190
143 807 -881
813 520 -278
166 800 -173
1 275 470
14 93 -749
232 768 553
27 520 -990
212 745 825
378 272 -236
710 786 118
633 55 -308
108 554 163
289 470 -559
532 674 577
364 138 551
194 472 572
250 119 895
515 160 150
377 807 -514
60 618 -648
147 847 618
482 438 -499
690 43 538
22 657 -655
677 317 -119
890 912 -638
101 964 846
166 113 -693
263 56 197
356 361 964
828 678 986
147 593 818
218 242 -89
164 197 -187
855 111 653
766 534 274
922 464 -310
441 689 -328
230 967 -900
958 468 43
206 291 828
788 847 -839
97 898 208
963 942 657
740 309 -922
303 944 342
829 411 -342
804 26 390
835 640 -59
914 567 36
252 841 908
353 660 97
514 693 311
512 24 -44
782 700 125
74 413 573
248 501 -843
17 389 882
855 63 481
609 368 -914
35 360 -235
276 68 -154
80 528 311
400 444 61
765 163 -354
903 461 -658
479 874 -429
861 42 109
942 421 390
597 303 912
243 866 12
417 40 999
167 191 -195
958 928 354
541 391 -609
141 102 -265
822 714 -135
39 684 -947
64 873 -140
133 384 -166
184 203 -463
735 362 -618
231 808 11
138 274 660
477 391 987
107 140 -606
942 81 -214
572 609 586
494 620 52
860 613 -337
57 648 -865
140 911 -185
843 116 -938
481 869 978
862 797 -982
948 59 -135
748 635 -908
915 40 -575
962 808 -270
744 193 -868
101 856 487
67 322 920
365 437 264
459 614 259
577 414 -448
290 251 -269
468 713 953
148 651 -990
132 484 140
349 258 125
590 514 -829
433 59 -832
248 606 -529
628 757 -755
106 897 -247
764 842 -53
630 10 387
226 467 655
164 209 -452
342 471 -913
64 195 524
697 141 -582
55 507 786
186 877 -524
897 735 290
164 840 -521
379 334 -452
938 8 -565
109 188 902
614 809 39
806 557 644
382 328 -752
625 387 -821
893 558 -749
401 891 -11
807 17 -979
78 551 -91
119 204 780
807 3 -852
34 11 946
245 691 -162
441 161 449
641 882 -401
810 274 678
793 522 -460
562 482 -888
215 449 -86
943 691 350
186 571 -770
124 85 -414
390 543 -756
142 805 -898
652 889 -161
300 955 -140
602 263 64
700 465 -565
720 83 676
914 216 -512
361 662 194
635 74 538
692 384 581
786 638 98
258 819 -984
791 788 -390
908 480 -565
483 346 221
170 737 -774
203 584 475
241 830 138
706 958 -388
359 95 -41
19 666 -990
799 350 -635
