19
941 1736
626 649 520
174 701 666
929 981 961
515 429 840
989 55 540
873 581 438
488 452 905
456 425 496
68 69 660
72 761 927
943 686 772
876 347 634
746 148 338
703 704 533
239 856 705
958 62 607
552 78 606
41 21 319
112 625 256
440 809 218
200 834 144
702 226 23
685 282 107
918 285 848
413 287 35
921 78 8
293 918 130
950 117 553
278 3 369
90 515 878
758 354 38
254 498 555
360 124 608
20 300 894
198 255 327
639 243 436
886 422 948
263 494 745
433 402 225
688 388 428
669 498 225
390 440 778
38 944 601
386 775 633
451 754 61
712 718 915
790 986 74
396 661 393
115 878 673
980 605 510
342 980 992
734 520 574
61 136 609
486 257 673
49 764 318
169 521 278
628 797 13
771 484 15
91 337 94
552 211 474
425 651 394
537 360 350
408 425 312
660 600 366
407 747 905
24 55 300
107 726 83
503 191 922
447 20 162
93 160 926
321 382 413
836 73 892
685 745 639
562 655 913
139 124 514
925 152 79
536 840 941
463 622 13
630 624 337
868 293 573
575 96 340
451 470 552
124 585 495
546 680 863
974 174 546
764 304 913
492 341 188
661 983 72
289 193 408
441 552 356
692 789 657
538 922 219
290 371 414
511 701 286
369 367 3
938 508 376
368 210 918
600 135 182
553 127 928
475 371 209
858 927 771
166 638 686
393 155 828
588 273 507
424 879 752
66 611 717
66 399 812
599 611 319
59 989 533
635 935 328
545 330 536
715 424 54
510 153 510
794 711 953
814 449 565
243 404 642
891 235 723
257 950 92
592 385 86
929 32 480
614 719 763
834 964 157
210 955 775
449 123 285
2 963 908
626 290 468
670 827 637
441 353 951
410 17 283
945 209 306
453 955 389
946 411 244
273 950 719
619 542 811
572 946 404
82 574 673
58 408 606
902 344 336
613 666 606
859 701 416
662 424 21
367 327 106
508 138 924
518 700 789
784 955 719
678 220 844
748 55 541
110 241 490
131 190 904
355 888 328
234 142 545
369 742 693
751 916 574
687 811 680
546 308 197
879 955 946
324 963 683
510 819 25
210 765 421
331 627 453
920 931 413
783 606 695
588 932 503
302 922 504
464 845 625
958 751 896
3 194 362
793 99 208
440 903 641
915 711 648
865 366 256
855 953 566
668 666 924
546 940 833
642 123 250
3 55 374
794 239 496
460 680 7
109 846 969
150 902 347
894 472 718
788 159 463
324 639 203
733 933 92
416 473 633
542 758 812
616 145 459
333 60 59
84 538 122
557 880 176
220 726 845
359 293 781
311 809 355
568 149 689
610 381 714
853 517 700
395 982 503
383 575 633
983 482 905
938 222 245
232 58 520
809 763 740
217 273 122
132 520 57
644 315 734
378 84 399
306 655 188
236 1 586
141 536 994
794 281 465
172 534 157
105 476 887
700 139 10
318 2 775
466 983 702
815 960 811
919 4 134
735 796 980
463 20 119
797 908 118
85 585 340
180 798 617
525 458 819
912 234 498
174 275 801
825 85 42
293 674 675
928 979 553
351 158 11
96 193 188
33 244 704
412 685 364
895 503 976
431 657 955
384 991 63
422 388 893
92 110 772
804 761 707
226 599 958
837 777 333
475 598 572
484 687 624
881 141 32
878 644 845
488 53 705
259 403 373
433 151 583
236 242 805
199 138 585
696 669 170
887 773 42
678 839 974
387 774 664
409 775 713
963 515 976
771 107 470
580 573 67
307 386 288
498 647 383
758 649 161
598 981 453
250 768 289
486 835 356
867 153 964
148 351 320
370 125 141
907 404 785
376 613 303
811 937 529
431 86 388
255 732 133
756 781 264
42 780 682
926 298 943
841 526 190
153 205 504
507 690 965
688 447 573
787 578 272
45 29 771
231 887 760
401 198 22
512 31 569
576 628 409
371 109 349
388 600 215
232 133 249
914 56 993
367 262 419
772 579 569
265 455 967
39 216 187
539 274 289
489 40 8
400 166 74
78 772 224
302 744 986
200 485 972
147 803 686
4 683 504
910 306 443
779 592 888
306 259 863
469 333 357
472 394 330
642 34 835
604 250 234
862 305 304
689 24 711
477 517 355
822 291 593
991 558 164
611 975 862
524 617 636
348 683 34
505 816 208
174 964 466
237 416 880
56 12 695
640 50 735
700 591 150
248 698 288
437 824 686
367 26 267
377 18 659
301 876 653
455 72 505
823 1804
527 613 630
458 487 359
703 82 451
51 175 591
772 26 115
144 263 971
180 101 867
152 34 983
317 39 547
635 279 901
791 470 437
782 524 206
103 210 316
426 72 247
488 298 447
123 498 547
678 54 579
313 512 885
105 679 605
204 341 66
424 576 745
461 133 571
702 190 733
256 793 628
327 318 424
208 19 972
680 578 798
411 100 469
819 623 938
687 41 794
344 599 638
500 792 301
238 132 971
462 460 552
802 484 761
704 423 169
344 545 698
424 39 382
474 345 414
809 168 598
540 363 328
93 389 938
95 532 328
415 789 795
726 352 336
451 737 443
733 428 818
336 303 466
36 518 720
650 389 724
310 816 909
683 550 974
578 725 911
267 684 558
250 691 47
63 735 378
590 375 576
768 621 262
44 374 32
125 746 615
222 197 745
684 778 337
563 315 453
640 785 32
142 600 26
558 113 756
695 260 753
100 428 418
673 437 34
11 271 245
691 233 457
187 508 529
629 660 289
243 659 603
26 776 656
367 394 140
49 218 889
427 221 196
337 506 360
238 821 462
75 1 864
259 403 316
414 9 867
149 192 406
681 376 589
75 226 193
509 10 670
173 763 562
365 446 494
604 7 783
178 570 457
63 185 178
552 171 911
555 287 511
376 174 356
251 642 830
399 392 391
390 85 396
70 231 268
512 310 245
427 591 917
270 641 597
396 88 326
328 408 861
659 20 537
601 782 848
241 806 506
302 147 713
767 298 367
628 814 992
805 619 7
360 521 236
681 513 59
623 423 20
460 267 44
145 169 576
159 750 261
758 92 999
191 591 110
186 702 856
258 204 181
716 455 753
319 723 71
251 736 93
223 654 288
466 498 349
652 408 519
294 642 805
188 802 931
626 131 128
465 535 321
333 321 466
358 181 200
533 742 957
811 711 137
283 532 311
45 605 387
628 488 859
446 34 675
817 654 367
629 689 689
725 730 437
704 465 254
732 639 236
666 804 432
770 687 776
204 542 581
455 7 361
364 739 539
167 794 250
648 166 319
646 214 105
659 248 853
179 160 55
703 54 717
329 446 149
261 647 191
360 550 274
49 237 278
661 22 319
489 302 75
448 210 810
702 245 396
536 557 202
776 352 498
539 501 956
646 158 957
278 615 932
697 609 907
658 8 627
684 203 156
647 353 184
231 564 638
460 160 3
153 604 965
23 569 481
510 776 942
100 462 408
369 345 604
484 409 86
201 152 731
725 349 49
593 531 753
44 246 776
241 762 325
174 466 764
88 530 830
544 44 613
395 75 743
148 218 182
496 320 885
790 82 903
618 716 154
353 212 129
110 106 145
673 66 560
702 505 906
382 2 977
417 326 633
670 677 524
377 642 782
465 34 67
107 449 434
157 627 232
418 355 487
822 95 440
586 493 256
171 350 352
678 36 758
683 422 967
600 515 818
672 548 565
678 109 704
499 223 880
329 634 609
188 142 381
254 449 577
138 206 509
605 27 786
83 454 766
67 427 790
44 504 1000
302 585 429
23 169 918
603 66 194
677 457 930
125 575 770
689 42 971
454 229 620
520 496 67
516 178 516
55 328 994
211 379 448
577 621 226
398 380 246
760 396 655
356 329 217
648 82 783
569 10 621
549 616 866
756 198 850
158 280 959
139 807 982
714 216 477
469 445 190
421 16 509
175 333 597
327 541 296
31 692 654
673 396 771
97 50 133
49 179 662
635 720 32
437 556 677
667 187 129
735 47 771
698 131 53
508 818 386
630 513 253
563 497 531
18 56 554
191 463 909
640 790 576
710 54 911
337 370 742
322 248 230
66 786 272
50 49 304
372 108 491
478 395 578
669 200 817
665 18 76
76 81 383
76 369 653
761 315 35
86 640 706
364 655 610
153 186 678
511 246 23
93 399 256
283 588 265
633 811 270
679 753 664
518 216 85
434 807 712
260 131 693
10 623 962
432 292 32
481 57 952
197 295 847
155 20 818
458 714 7
387 734 950
363 511 208
508 724 283
384 654 934
334 646 80
780 436 774
49 462 159
674 354 881
791 281 706
299 548 261
1 162 171
131 498 820
56 687 117
392 110 207
52 640 955
587 350 352
77 480 746
393 8 42
349 120 323
28 396 316
786 589 771
166 538 457
213 334 645
762 300 333
479 449 168
52 468 486
487 687 598
574 404 602
513 68 437
605 721 20
576 776 337
422 624 840
420 557 549
703 513 606
638 125 92
777 174 233
580 685 795
117 156 769
58 446 805
94 466 95
743 320 587
530 593 349
134 462 447
353 288 137
532 338 687
284 232 405
728 16 93
112 223 433
486 744 197
772 701 579
327 202 964
631 85 510
724 488 846
392 643 942
357 169 931
210 128 625
87 256 699
358 590 96
780 9 832
134 621 177
669 276 424
371 490 974
576 110 43
643 802 855
708 681 480
265 674 232
200 126 560
642 237 316
512 727 267
699 429 559
667 511 943
507 362 115
81 524 447
246 78 67
518 344 82
51 637 177
42 425 147
34 643 731
568 330 968
455 197 15
510 249 997
333 304 268
20 629 937
776 49 103
430 179 811
781 764 880
8 409 898
283 6 520
12 497 149
280 13 221
172 204 39
441 254 981
347 765 253
491 136 730
30 18 828
35 208 518
694 231 312
656 607 383
367 676 469
31 256 663
527 810 287
399 551 204
613 387 727
756 523 366
714 418 501
457 572 468
145 786 729
120 478 85
723 449 877
300 314 107
377 630 379
699 162 350
40 439 863
144 494 256
177 245 430
278 159 70
241 616 251
651 513 985
579 180 536
318 571 482
404 150 496
348 194 80
591 119 72
251 568 508
549 11 321
43 653 443
340 135 912
370 278 539
707 434 305
241 710 936
482 724 32
790 293 361
234 294 574
700 503 471
405 550 105
85 396 202
272 757 208
327 119 253
616 11 760
14 150 426
691 81 273
537 47 47
37 540 891
165 136 310
524 543 143
654 450 680
800 791 226
250 357 328
714 819 802
369 297 8
601 99 333
148 720 499
309 517 786
693 550 844
151 528 941
61 167 412
693 220 364
416 532 895
784 96 534
810 362 611
576 40 683
685 628 531
277 647 847
704 386 700
130 772 255
757 438 248
667 516 108
141 172 427
201 412 40
688 368 261
349 595 162
235 448 998
482 493 24
184 122 404
570 19 784
773 393 52
100 427 752
357 812 352
427 268 316
617 114 45
621 727 675
473 537 325
675 587 499
126 5 980
25 460 98
133 192 553
508 807 228
158 390 825
745 50 884
415 384 330
252 590 848
802 476 875
31 304 76
763 11 137
456 215 596
383 293 261
640 362 572
681 635 755
264 353 124
364 291 595
214 791 622
669 101 166
252 447 363
395 148 946
342 314 368
507 10 884
137 530 484
271 601 667
258 591 98
745 523 893
820 757 672
210 723 11
306 226 517
261 715 810
199 56 812
91 306 385
142 200 443
318 46 648
672 735 856
169 141 353
524 516 793
270 370 61
539 155 116
587 624 718
631 317 420
655 667 237
350 575 374
218 446 408
488 655 248
193 419 26
258 255 174
162 782 288
24 666 194
282 238 9
666 550 762
796 258 839
244 110 911
123 392 797
281 510 336
81 332 699
421 629 645
489 476 811
116 728 603
422 188 177
751 424 7
210 784 111
573 453 97
195 630 697
269 572 148
257 283 724
255 171 613
180 465 338
710 672 237
194 624 560
619 228 863
604 338 514
219 754 179
661 624 150
239 605 541
518 13 684
403 231 269
623 89 132
684 580 691
42 504 428
758 647 946
152 235 415
122 69 276
261 349 516
138 680 786
796 407 155
677 558 63
358 144 279
393 229 736
4 203 676
482 573 250
580 185 999
526 668 56
121 470 340
654 177 788
136 612 374
17 132 703
669 544 552
537 175 182
320 22 991
367 658 422
751 654 443
324 295 763
301 275 654
365 36 741
171 546 17
205 719 427
193 144 364
694 291 179
10 199 377
506 727 30
418 269 711
745 54 686
559 33 538
521 649 419
209 57 663
524 139 778
344 767 415
391 242 438
683 268 356
528 374 413
778 186 519
730 685 251
802 387 731
446 71 922
215 189 932
83 312 40
791 342 477
742 151 662
220 743 316
107 124 937
638 457 109
389 695 579
737 529 371
599 759 425
10 481 693
184 669 331
335 786 696
598 634 778
174 570 578
549 330 481
637 235 936
793 542 286
760 184 462
481 311 938
607 598 888
707 671 540
437 378 817
159 823 253
806 705 347
185 671 835
734 667 421
631 823 187
792 119 67
314 634 836
54 504 117
790 293 569
732 488 969
566 11 888
617 424 917
772 629 582
144 232 218
168 377 25
759 322 129
751 555 83
26 155 845
350 645 726
521 611 115
691 309 199
270 33 692
196 590 509
777 798 98
443 679 299
171 409 482
696 632 149
361 91 311
155 493 310
447 527 899
97 442 88
205 796 84
287 318 733
96 620 938
453 258 832
515 11 192
525 461 993
394 76 382
177 680 670
695 596 859
191 819 826
732 631 631
544 243 269
44 61 165
25 736 115
494 370 587
121 489 411
808 388 918
121 636 269
345 86 970
7 132 148
48 393 499
494 554 213
568 104 135
728 714 200
617 10 158
277 541 542
243 407 932
615 288 58
453 634 378
256 685 376
516 109 964
455 351 18
524 578 965
685 201 38
73 355 937
36 539 219
94 141 818
529 352 76
229 793 327
141 143 160
189 262 483
343 702 976
248 575 39
181 814 57
604 649 958
265 52 528
319 178 189
75 189 593
78 221 713
750 779 66
174 780 21
2 785 117
814 137 237
133 367 838
524 141 477
381 773 156
442 795 388
142 720 755
153 568 974
30 396 290
94 571 229
551 804 847
676 768 480
473 408 699
706 769 456
786 615 261
712 462 945
491 393 574
403 95 256
105 280 350
377 304 501
758 615 248
125 678 855
757 781 639
302 435 285
78 122 531
708 453 427
358 250 629
641 313 496
148 549 463
192 286 920
457 506 664
243 177 675
299 553 145
159 128 496
125 10 621
669 225 913
113 506 586
775 17 425
72 587 67
578 575 316
631 69 419
106 600 607
442 40 954
417 82 793
68 78 491
551 809 648
172 65 49
409 786 126
677 557 905
467 429 373
196 636 331
287 245 791
177 176 910
779 642 56
176 109 254
106 16 920
180 385 442
133 29 842
775 281 263
799 112 886
148 678 278
617 750 694
159 223 463
512 331 393
220 559 987
445 74 800
401 485 961
526 367 415
717 507 393
220 590 121
456 27 129
177 296 770
565 381 3
437 456 134
532 292 214
234 259 596
741 333 238
771 251 661
661 296 143
753 80 183
111 806 406
621 607 660
54 733 687
516 399 516
79 13 36
467 767 204
325 753 90
732 135 462
100 706 191
329 32 563
188 151 334
276 337 301
221 484 351
574 224 313
370 630 849
373 533 95
731 279 366
306 266 466
315 438 515
515 82 640
71 256 485
480 347 451
606 502 92
28 669 611
461 450 51
231 460 781
312 564 116
793 430 310
486 718 574
326 283 44
409 383 335
702 553 529
196 176 925
545 294 793
561 208 742
601 677 825
449 388 567
679 765 199
256 314 471
431 205 621
575 245 289
430 544 578
512 495 179
99 69 193
778 362 754
195 323 470
643 226 582
307 92 714
485 115 899
240 421 381
201 811 696
423 86 173
86 83 390
209 222 167
526 777 475
770 661 876
115 41 931
722 626 663
110 478 985
468 687 400
568 462 961
420 776 113
321 778 262
276 719 855
606 572 842
121 188 701
351 787 447
595 717 323
285 110 781
693 237 155
66 512 945
485 51 418
346 644 7
488 2 175
751 655 627
352 788 681
462 372 16
236 666 554
737 209 927
268 810 178
147 411 316
763 50 656
504 566 275
609 621 487
797 62 189
525 46 724
767 700 122
440 51 50
357 491 428
483 754 510
326 803 402
295 360 745
35 576 480
569 265 511
103 548 117
347 456 740
721 410 530
3 301 594
724 445 445
612 36 676
406 459 839
611 650 17
50 745 390
296 135 146
112 437 495
720 587 200
521 401 116
717 416 505
715 64 770
244 724 734
509 19 307
704 536 761
720 258 578
787 155 101
246 793 737
65 362 423
411 472 495
246 792 327
696 345 561
439 444 584
104 334 210
767 157 908
669 86 198
201 40 153
558 799 18
535 635 803
173 447 653
638 468 497
301 408 504
417 111 114
385 7 389
358 609 931
519 292 768
57 656 969
212 443 620
566 478 846
783 500 897
47 142 429
511 363 145
820 280 223
377 663 211
780 491 97
472 228 365
569 791 991
728 589 976
701 492 840
304 435 178
423 53 151
565 9 494
585 71 994
566 127 660
782 823 424
731 719 142
20 555 449
462 280 210
745 220 685
757 243 940
399 333 528
213 128 890
366 68 874
699 538 953
46 787 576
635 177 939
518 354 833
791 161 165
119 822 519
63 381 396
532 102 971
253 223 839
496 217 746
242 752 556
780 602 270
288 215 744
239 42 515
279 260 394
144 409 60
321 303 304
346 514 368
501 493 207
497 450 666
303 546 755
546 72 269
205 479 921
213 591 551
617 244 370
639 284 704
400 163 364
658 341 591
741 634 49
681 353 165
713 794 184
649 316 777
646 718 616
291 21 195
599 413 261
61 780 282
229 422 255
81 630 558
78 7 318
290 555 885
511 127 212
561 750 288
131 579 26
102 4 639
419 509 734
630 594 859
34 704 950
805 473 352
716 699 404
695 661 25
769 798 64
350 584 128
819 174 798
12 81 242
262 41 37
339 646 583
728 222 969
54 52 730
193 490 78
150 732 461
777 671 139
690 586 31
374 20 801
241 443 460
658 249 699
683 601 714
170 732 566
805 206 323
105 507 686
64 620 675
23 85 537
315 346 78
403 691 130
209 220 720
418 70 8
541 388 145
51 48 505
402 446 995
105 627 172
413 730 469
264 485 699
778 596 532
129 482 804
401 163 902
427 118 298
362 662 356
211 523 864
253 513 712
133 733 666
674 373 450
362 387 210
509 84 337
624 280 422
819 254 164
519 285 498
549 733 749
94 508 863
188 518 487
649 66 904
745 66 589
493 224 903
93 423 160
575 750 672
495 174 228
629 233 246
618 179 22
628 155 219
195 44 896
662 522 460
259 525 884
511 399 543
323 80 374
770 589 473
769 153 120
99 750 642
777 299 758
395 421 532
692 528 688
698 345 196
510 561 969
170 98 343
132 664 459
114 628 80
793 721 283
491 260 874
386 40 706
53 452 252
266 759 90
612 554 815
117 500 504
13 183 691
363 350 353
8 642 590
435 591 59
406 488 129
695 476 200
489 491 600
391 251 898
453 796 821
699 92 66
788 762 274
769 469 892
449 782 619
542 800 716
69 385 631
245 310 983
252 257 825
802 55 866
664 341 729
410 396 530
377 607 930
146 542 361
197 568 76
236 294 585
723 218 921
402 458 301
289 2 581
150 444 550
525 746 777
697 823 248
33 275 834
432 25 666
600 476 969
532 132 826
145 422 768
557 821 977
711 149 204
648 111 427
623 742 211
275 46 838
536 666 427
101 279 336
275 585 447
200 781 595
152 34 714
572 768 265
235 607 432
759 485 477
339 599 570
287 627 739
767 347 473
352 474 851
132 778 583
18 356 702
75 25 425
147 365 38
649 768 539
624 487 923
735 585 922
470 544 441
525 709 50
588 175 638
4 777 610
10 139 623
714 751 210
176 501 170
202 751 928
634 183 155
410 591 266
560 356 878
65 423 264
107 79 893
384 792 811
543 651 997
84 700 497
643 748 300
342 656 414
568 275 681
88 367 444
314 375 671
546 7 618
220 396 431
105 157 394
15 351 968
39 380 162
151 819 819
95 576 328
734 690 588
92 185 139
608 760 599
495 615 600
176 81 555
585 115 302
183 148 92
334 281 816
211 573 418
152 442 551
415 632 128
86 267 415
553 251 607
207 503 977
375 451 3
447 566 977
499 144 26
197 157 198
704 195 727
653 807 931
56 645 661
379 624 674
116 326 592
187 277 691
312 560 633
778 295 967
437 487 826
570 347 947
555 55 84
765 362 387
538 456 728
248 511 673
776 637 862
104 214 604
423 721 456
775 524 597
371 675 160
604 346 301
487 414 996
9 796 771
535 366 800
800 360 179
122 264 919
266 462 626
152 632 396
742 273 490
90 818 476
713 278 970
780 186 566
490 808 407
155 235 121
212 300 727
161 687 502
248 664 742
755 28 500
395 532 890
89 560 636
94 762 756
609 635 503
99 521 298
107 704 72
806 577 336
478 487 509
158 394 793
795 185 964
774 93 772
808 568 388
372 532 70
511 391 326
173 203 210
35 524 356
183 337 445
550 57 575
808 373 70
126 505 373
692 285 913
705 104 766
621 76 792
273 726 849
497 10 238
212 711 430
464 341 655
360 717 887
713 735 783
634 199 393
162 338 239
533 383 21
391 435 285
216 526 951
237 748 726
31 478 24
358 713 69
673 218 94
458 545 517
312 656 361
237 545 479
564 193 483
749 505 390
221 504 268
595 121 731
804 300 608
785 498 301
170 653 59
582 403 316
792 705 281
411 42 114
573 40 298
468 516 92
354 126 190
599 517 655
158 459 259
652 802 920
577 457 864
786 407 470
696 446 241
538 361 549
309 731 906
25 553 507
305 248 866
80 696 385
656 602 194
288 412 667
204 99 744
668 348 279
569 189 46
68 674 223
89 16 893
395 697 337
468 542 669
441 168 945
271 768 723
746 217 573
33 434 471
427 590 674
459 115 432
753 345 702
160 63 387
581 99 676
9 200 691
357 819 183
603 141 360
299 234 514
27 655 909
107 765 135
659 586 598
818 603 562
508 356 225
569 404 685
275 134 998
727 819 19
684 633 238
226 723 957
487 25 123
404 222 978
798 430 407
229 378 54
813 83 558
618 342 308
727 392 78
642 587 963
400 149 598
779 778 35
610 308 710
535 791 308
156 590 288
494 35 834
493 581 576
96 486 366
658 270 825
684 381 741
296 185 514
220 745 242
123 723 534
18 605 644
62 314 658
207 600 93
538 1 151
319 820 650
246 470 358
489 700 684
396 324 550
295 143 159
748 639 114
435 79 792
522 378 698
424 328 346
228 603 615
232 593 399
22 443 872
634 515 532
597 127 763
574 618 141
18 698 875
648 153 319
711 58 99
739 656 561
502 623 779
41 436 704
250 819 576
418 267 751
626 716 68
552 204 183
281 658 97
19 563 537
486 241 597
755 634 364
358 13 264
19 394 582
263 469 324
139 456 646
599 669 733
757 695 132
2 126 552
369 538 547
428 547 890
102 371 506
584 399 535
387 573 565
32 326 289
330 42 762
590 613 765
191 587 276
272 293 224
292 480 672
626 366 970
788 28 18
395 409 149
631 552 215
61 634 530
456 211 398
528 499 379
336 537 904
515 140 42
78 639 793
575 584 502
778 70 142
745 821 618
34 500 228
390 472 70
769 132 229
537 545 76
377 125 377
253 293 640
468 321 664
123 216 91
201 516 20
78 64 596
266 168 350
410 131 214
8 246 971
402 500 584
803 285 868
453 58 121
718 184 488
319 669 495
144 633 557
722 511 320
414 73 863
397 460 911
97 362 226
585 80 1
374 780 722
369 158 842
143 576 98
249 487 104
214 293 972
118 133 247
314 89 334
470 592 597
74 618 595
183 94 826
806 513 62
551 136 15
785 658 297
374 536 133
485 724 410
814 735 658
162 374 619
283 572 757
601 713 646
518 121 786
812 669 935
548 372 28
99 579 632
728 12 769
228 225 667
484 782 735
253 329 430
776 770 819
617 169 521
785 766 777
789 823 395
510 748 138
706 763 382
418 7 846
419 577 978
699 241 956
141 615 462
650 79 901
362 494 961
546 672 433
315 735 884
287 609 277
241 449 905
82 381 165
621 419 886
697 67 804
736 62 615
814 170 742
398 809 837
164 410 308
536 557 261
74 519 214
347 578 295
460 358 355
676 297 626
257 533 88
678 175 647
233 329 39
689 312 215
622 300 988
435 561 167
215 45 484
325 587 969
737 367 330
396 625 236
426 730 700
103 612 535
131 815 603
117 477 327
427 472 68
730 553 63
66 136 474
317 286 788
412 93 254
31 117 611
342 76 893
365 195 148
323 295 65
635 320 529
239 146 76
256 482 289
146 220 375
778 788 598
321 484 397
157 732 575
727 186 306
35 429 176
376 616 925
637 672 653
655 736 507
614 190 686
708 690 126
634 681 51
706 512 80
799 88 167
556 739 92
385 103 716
810 173 143
745 808 982
212 743 225
28 84 969
796 243 374
379 333 302
750 266 391
558 363 102
156 666 912
792 388 842
171 767 298
606 565 307
469 680 642
295 227 42
808 83 204
378 647 933
452 70 360
792 809 93
391 328 568
489 480 787
776 499 778
252 382 974
217 772 866
770 582 693
295 438 579
94 544 91
699 318 400
465 161 950
359 751 378
471 251 79
736 149 92
351 617 349
693 485 60
620 587 628
477 779 627
214 136 621
99 267 119
425 647 431
619 722 11
690 764 903
325 151 578
423 521 856
567 614 787
424 790 863
774 426 254
230 221 496
775 426 461
633 10 705
106 763 464
146 552 486
175 34 876
11 183 939
231 459 79
281 499 967
329 272 597
128 141 920
301 537 778
621 651 999
630 666 264
290 768 344
512 189 15
121 137 672
119 301 241
345 136 773
475 43 618
611 109 945
722 88 53
108 257 418
267 638 599
607 447 502
175 464 770
396 706 880
708 541 19
657 315 182
166 789 622
527 338 824
681 815 253
596 382 891
479 505 977
290 318 159
382 772 670
601 633 916
603 444 688
344 284 91
70 180 264
558 261 135
123 338 380
508 286 186
265 446 854
327 271 930
153 626 227
31 534 237
88 202 308
86 111 739
57 476 68
248 539 530
708 458 6
439 594 748
399 71 189
25 185 531
538 588 975
59 479 651
547 422 933
377 538 468
164 411 397
468 397 50
667 124 188
664 76 183
345 555 275
37 696 567
636 581 118
411 608 253
544 503 47
199 707 674
108 725 990
262 659 351
716 621 213
96 446 649
660 520 845
525 409 760
396 348 998
749 225 525
562 133 580
776 98 733
56 418 225
10 478 110
475 284 85
31 776 932
560 346 277
314 400 242
355 177 375
762 553 593
614 138 834
217 139 7
176 204 623
260 443 605
716 676 961
238 794 355
541 150 947
281 372 881
251 84 970
274 418 137
178 810 289
396 271 370
51 512 55
402 762 655
226 733 161
659 133 258
108 433 84
715 391 31
542 105 349
251 44 337
53 510 771
640 98 224
147 233 6
619 768 166
652 386 619
785 720 174
145 68 325
84 773 590
159 576 369
268 20 859
597 157 202
659 287 804
673 114 603
686 788 316
171 589 292
364 648 975
668 660 644
135 248 261
13 610 545
509 583 813
524 16 678
788 9 446
7 8 903
689 798 869
714 479 16
783 815 678
823 686 516
40 246 837
511 582 651
683 471 243
793 628 797
121 589 63
478 118 938
704 748 219
749 370 511
115 200 654
631 551 985
735 545 870
80 241 736
795 39 690
411 592 544
592 816 560
621 342 934
776 89 397
340 621 299
733 107 549
122 475 161
196 93 522
645 238 321
662 439 209
153 468 654
559 120 936
657 221 137
49 3 32
538 449 232
207 110 325
764 326 815
18 740 769
571 307 694
317 110 564
528 254 983
25 581 393
406 372 759
468 158 24
457 104 674
596 579 671
55 685 993
692 234 536
298 285 738
534 717 697
293 265 784
796 101 282
459 375 132
48 231 336
466 338 394
584 720 176
789 400 497
125 603 806
194 334 252
376 567 414
603 84 787
282 290 990
172 445 948
79 94 672
664 381 972
173 250 149
818 139 159
549 346 488
684 657 156
671 600 523
69 204 228
786 67 937
310 370 315
631 433 544
741 241 44
404 76 937
609 531 707
45 452 273
459 706 505
748 634 186
654 137 313
717 94 653
546 199 524
389 613 657
233 222 425
180 22 546
702 198 206
58 290 40
360 609 320
76 123 842
621 561 210
343 265 248
562 552 543
669 694 160
638 96 680
162 17 18
327 752 271
675 82 469
418 308 156
512 617 774
373 250 540
2 244 544
389 735 496
603 319 228
183 461 695
473 267 984
151 17 98
46 357 9
374 698 585
797 641 244
160 98 650
885 1866
573 864 722
256 479 87
569 660 857
97 860 592
54 689 551
220 50 877
10 200 129
641 871 887
257 393 728
709 832 332
579 46 175
353 648 925
770 130 710
745 194 116
416 411 243
667 115 836
794 177 189
571 819 443
11 404 277
814 205 441
435 261 828
306 282 462
865 194 834
553 228 6
666 372 432
713 10 738
169 293 227
666 682 336
842 501 16
195 532 576
619 320 945
92 467 585
738 410 982
613 593 56
140 779 241
217 275 218
694 585 422
399 304 111
717 802 164
682 425 408
30 490 20
702 292 227
535 409 196
69 181 765
3 17 108
556 651 849
74 797 671
483 350 258
526 797 957
475 633 647
441 811 565
834 659 527
253 20 176
470 96 41
742 722 175
851 290 20
367 347 38
491 679 765
526 557 466
407 152 443
296 637 537
652 660 676
158 35 234
537 402 427
466 378 686
444 628 472
387 546 668
208 68 222
570 331 916
514 515 342
110 259 16
691 57 752
195 53 477
111 409 590
64 278 135
101 709 839
403 438 740
636 857 477
633 660 837
771 193 517
681 500 233
441 424 396
491 204 185
140 179 87
616 479 106
590 115 92
35 657 412
645 543 458
746 481 210
601 44 743
729 619 112
67 590 48
155 489 875
230 96 123
79 814 410
466 813 129
503 80 695
68 168 933
167 43 868
228 473 979
591 580 9
202 789 190
249 147 992
106 32 435
368 541 816
876 107 744
738 174 293
348 867 82
38 867 747
465 581 983
599 848 478
286 431 27
283 3 824
738 878 964
304 759 348
761 386 490
394 644 510
247 31 51
138 378 785
455 390 33
799 542 32
6 787 937
366 10 961
511 822 686
114 634 107
314 123 163
570 18 567
347 839 767
108 719 316
50 70 836
706 807 401
844 719 236
807 518 758
716 311 560
715 280 703
157 411 705
529 698 861
870 504 779
41 245 533
419 809 265
617 707 409
585 297 427
785 657 401
521 188 659
349 196 414
68 331 341
481 844 612
834 772 334
877 65 689
468 693 298
36 387 711
735 58 134
567 92 120
169 378 788
666 561 686
189 624 309
169 488 382
51 333 967
492 875 108
151 511 736
28 265 653
606 570 532
388 591 86
57 444 26
307 844 55
94 627 934
807 767 453
684 25 836
468 89 480
253 774 298
784 835 291
725 743 182
130 618 867
797 650 238
453 705 108
255 745 363
575 132 974
723 454 720
737 352 529
291 125 834
577 503 602
477 763 99
812 9 586
540 282 68
241 743 895
492 754 871
532 231 4
649 586 197
550 215 199
761 793 373
720 817 395
26 809 593
792 19 703
590 221 965
509 571 68
317 216 357
773 664 772
525 571 467
723 557 565
